0.02,0.1,0.5,1,5,5n,compound
-0.0423685,-0.364663,-3.16108,-10.6096,-0.00978,-0.00876,N-protein
-0.0444326,-0.375479,-3.38642,-10.8783,-0.01031,-0.00935,N-protein
-0.0469427,-0.387317,-3.62561,-11.1092,-0.01088,-0.00997,N-protein
-0.0048898,-0.398609,-3.87252,-11.3165,-0.01143,-0.01049,N-protein
-0.0508783,-0.410164,-4.11336,-11.5235,-0.01203,-0.0111,N-protein
-0.0531283,-0.421259,-4.35076,-11.7135,-0.01265,-0.01162,N-protein
-0.0550423,-0.433793,-4.58262,-11.8118,-0.01325,-0.01213,N-protein
-0.0568069,-0.444355,-4.80506,-11.9857,-0.01386,-0.01267,N-protein
-0.0590957,-0.451819,-5.02289,-12.1428,-0.01449,-0.01324,N-protein
-0.0613377,-0.458078,-5.23639,-12.2871,-0.0151,-0.01383,N-protein
-0.0632701,-0.475164,-0.53466,-12.4339,-0.01578,-0.01445,N-protein
-0.0655094,-0.488588,-5.54826,-12.5765,-0.01637,-0.01509,N-protein
-0.0675134,-0.500549,-5.75409,-12.1589,-0.01705,-0.01571,N-protein
-0.0697509,-0.512147,-5.96475,-12.4223,-0.0178,-0.0164,N-protein
-0.0718332,-0.524579,-6.18363,-12.7135,-0.01856,-0.01706,N-protein
-0.413528,-0.996786,-0.50005,-0.00103,-0.01816,-0.01946,N-protein high conc
-0.162061,-0.462356,-0.49,-58.9887,-0.0103,-0.01619,N-protein high conc
-0.156458,-0.401609,-0.48001,-42.6958,-0.00625,-0.01586,N-protein high conc
-0.148327,-0.370469,-0.47001,-32.0166,-0.00501,-0.01541,N-protein high conc
-0.142819,-0.349272,-0.45998,-24.8459,-0.00442,-0.01491,N-protein high conc
-0.139798,-0.334027,-0.44997,-19.8101,-0.0042,-0.01473,N-protein high conc
-0.136366,-0.320921,-0.43994,-16.1623,-0.0041,-0.01424,N-protein high conc
-0.133866,-0.309439,-0.42995,-13.4403,-0.00404,-0.01376,N-protein high conc
-0.013177,-0.299744,-0.41994,-1.1355,-0.00395,-0.01321,N-protein high conc
-0.128215,-0.290613,-0.40992,-9.86635,-0.00384,-0.01264,N-protein high conc
-0.126805,-0.281342,-0.39994,-8.32764,-0.00373,-0.01209,N-protein high conc
-0.124386,-0.274368,-0.38996,-7.27039,-0.00358,-0.01155,N-protein high conc
-0.122848,-0.267624,-0.37995,-0.63834,-0.00347,-0.011,N-protein high conc
-0.120848,-0.025703,-0.36997,-5.62137,-0.00331,-0.01044,N-protein high conc
-0.118759,-0.253116,-0.35995,-4.95619,-0.00315,-0.00989,N-protein high conc
-0.116916,-0.245499,-0.34997,-4.37017,-0.00299,-0.00935,N-protein high conc
-0.115324,-0.237687,-0.34,-3.85011,-0.00282,-0.00884,N-protein high conc
-0.113535,-0.231615,-0.32999,-3.38204,-0.00265,-0.0083,N-protein high conc
-0.111379,-0.022619,-0.32001,-2.97511,-0.00248,-0.00777,N-protein high conc
-0.109449,-0.022125,-0.30999,-2.58854,-0.00231,-0.00725,N-protein high conc
-0.106908,-0.212803,-0.29851,-2.26129,-0.00213,-0.00672,N-protein high conc
-0.106669,-0.205492,-0.29004,-0.19582,-0.00197,-0.0062,N-protein high conc
-0.104621,-0.198986,-0.28002,-1.69206,-0.00181,-0.00569,N-protein high conc
-0.103023,-0.192816,-0.27003,-1.45382,-0.00167,-0.00518,N-protein high conc
-0.101621,-0.187524,-0.26004,-1.23673,-0.00153,-0.00467,N-protein high conc
-0.0253799,-0.180076,-0.25,-1.04469,-0.0014,-0.00417,N-protein high conc
-0.213544,-0.171448,-0.24,-0.956005,-0.00127,-0.00368,N-protein high conc
-0.0303912,-0.166364,-0.22996,-0.700269,-0.00116,-0.00321,N-protein high conc
-0.100119,-0.015925,-0.21996,-0.550047,-0.00105,-0.00275,N-protein high conc
-0.0092932,-0.153055,-0.21,-0.428338,-96.0234,-0.00232,N-protein high conc
-0.0905708,-0.147236,-0.2,-0.329692,-88.2129,-0.00192,N-protein high conc
-0.0886677,-0.141679,-0.19,-0.249467,-78.4785,-0.00155,N-protein high conc
-0.0867142,-0.134578,-0.17999,-0.163406,-70.2223,-0.00124,N-protein high conc
-0.0850696,-0.128491,-0.17,-0.021954,-63.1877,-0.001,N-protein high conc
-0.0083437,-0.121633,-0.16,-0.0347603,-5.5712,-82.7862,N-protein high conc
-0.0817657,-0.106909,-0.15,-0.0553455,-49.5312,-63.9714,N-protein high conc
-0.0806605,-0.110251,-0.14,0.126061,-42.9799,-45.5617,N-protein high conc
-0.0799968,-0.104367,-0.13001,0.123121,-36.4295,-35.0453,N-protein high conc
-0.0776988,-0.212978,-0.12001,0.190236,-29.5243,-28.1277,N-protein high conc
-0.0759268,-0.0264912,-0.11001,0.251538,-23.8252,-23.3378,N-protein high conc
-0.0744022,-0.0776117,-0.09988,0.298516,-18.1062,-20.4034,N-protein high conc
-0.0726965,-0.0804787,-0.08994,0.352039,-13.2211,-17.6052,N-protein high conc
-0.0714224,-0.0732469,-0.07989,0.391862,-0.09912,-13.8392,N-protein high conc
-0.0698011,-0.0650247,-0.0699,0.440895,-6.17415,-8.45942,N-protein high conc
-0.0682777,-0.0566382,-0.05993,0.483086,-1.35056,5.13829,N-protein high conc
-0.0666179,-0.0471606,-0.0508,0.527343,0.89723,18.7034,N-protein high conc
-0.0652347,-0.0038466,-0.04,0.576027,15.6121,39.7838,N-protein high conc
-0.0635831,-0.0303821,-0.03,0.627966,19.1822,58.2463,N-protein high conc
-0.0622436,-0.0234998,-0.01999,0.682066,20.0905,77.6305,N-protein high conc
-0.0606454,-0.0163915,-0.00998,0.745754,23.5436,0.00105,N-protein high conc
-0.0589333,-0.0101849,1.07288,0.837359,27.0618,0.00105,N-protein high conc
-0.0574279,-0.00171881,0.01006,0.920632,30.7824,0.00104,N-protein high conc
-0.0557851,-0.00634575,0.02006,1.00685,32.4337,80.1055,N-protein high conc
-0.0546113,0.00280743,0.03008,1.06148,37.0219,74.4467,N-protein high conc
-0.0539068,-0.00269423,0.04007,1.14669,3.4115,71.7223,N-protein high conc
-0.0515503,0.0105415,0.05008,1.27746,37.5977,8.3168,N-protein high conc
-0.0004991,0.0184837,0.06006,0.14121,45.9736,0.00102,N-protein high conc
-0.0480111,0.0023287,0.07007,1.55373,53.1827,0.00111,N-protein high conc
-0.0470287,0.0268235,0.08007,0.17004,59.6744,0.0013,N-protein high conc
-0.0455143,0.0312442,0.09007,1.85005,0.6457,0.00148,N-protein high conc
-0.0439979,0.0358364,0.10006,2.00773,6.8381,0.00163,N-protein high conc
-0.0424602,0.0405958,0.11008,2.17084,71.1445,0.00177,N-protein high conc
-0.0411047,0.0458934,0.12006,2.34818,73.9464,0.00188,N-protein high conc
-0.0398268,0.0514234,0.13007,2.54722,76.2714,0.00193,N-protein high conc
-0.0380372,0.0057176,0.14007,2.78016,79.0153,0.00197,N-protein high conc
-0.0364959,0.0660838,0.15006,3.06717,8.2461,0.00197,N-protein high conc
-0.0351314,0.0723289,0.16007,3.44404,8.6251,0.00197,N-protein high conc
-0.0336205,0.0834433,0.17007,3.95477,90.5676,0.00198,N-protein high conc
-0.0032072,0.0838866,0.18006,4.66408,94.7061,0.00199,N-protein high conc
-0.0305054,0.0980049,0.19007,5.63556,0.001,0.00201,N-protein high conc
-0.0289964,0.100944,0.20006,6.76636,0.00105,0.00203,N-protein high conc
-0.0274268,0.102819,0.21007,7.98297,0.00107,0.00207,N-protein high conc
-0.0258423,0.180766,0.22003,9.12889,0.00112,0.0021,N-protein high conc
-0.0248024,0.001032,0.22978,10.0245,0.00131,0.00215,N-protein high conc
-0.0229779,0.011063,0.24001,10.3807,0.00148,0.00227,N-protein high conc
-0.0021649,0.116141,0.25004,10.7863,0.00161,0.00254,N-protein high conc
-0.0201078,0.121819,0.26003,11.0928,0.00204,0.00275,N-protein high conc
-0.0195597,0.127611,0.27006,11.3655,0.00215,0.003,N-protein high conc
-0.0175944,0.136514,0.28005,11.6364,0.00233,0.00321,N-protein high conc
-0.0161949,0.138593,0.29003,1.1935,0.00257,0.00345,N-protein high conc
-0.0147792,0.142859,0.30004,12.2198,0.00279,0.00385,N-protein high conc
-0.0131992,0.149714,0.31002,12.6009,0.00297,0.00418,N-protein high conc
-0.0118608,0.154557,0.32004,13.0539,0.00334,0.00451,N-protein high conc
-0.0107259,0.161195,0.33002,13.5737,0.00429,0.00488,N-protein high conc
-0.000116536,0.165892,0.33999,14.1639,0.00436,0.00522,N-protein high conc
-0.00142228,0.170033,0.35,14.8154,0.0046,0.00559,N-protein high conc
-0.00871179,0.174073,0.35998,14.8853,0.0053,0.00596,N-protein high conc
-0.00990359,0.181055,0.36999,15.6012,0.00554,0.00632,N-protein high conc
-0.00642332,0.188015,0.37997,1.6364,0.00574,0.00664,N-protein high conc
-0.00391027,0.192604,0.38995,17.1737,0.00598,0.00707,N-protein high conc
-0.00210215,0.205986,0.39996,17.9765,0.00623,0.00748,N-protein high conc
-0.0000342292,0.204515,0.40994,18.6438,0.00645,0.00782,N-protein high conc
-0.000108899,0.210448,0.41997,19.4323,0.00682,0.00827,N-protein high conc
-0.000519849,0.217608,0.42996,20.1773,0.00757,0.00875,N-protein high conc
-0.000668161,0.022306,0.43996,20.8378,0.00743,0.00917,N-protein high conc
-0.000372084,0.227936,0.44999,21.4154,0.00762,0.0096,N-protein high conc
0.000165374,0.023468,0.45999,21.8987,0.00788,0.01008,N-protein high conc
0.00102793,0.023987,0.46999,2.2284,0.00823,0.01057,N-protein high conc
0.00103583,0.246528,0.48002,22.6292,0.00862,0.01103,N-protein high conc
0.227791,0.252512,0.49001,22.9578,0.00926,0.01152,N-protein high conc
0.000202798,0.258221,0.50004,23.2547,0.00961,0.01203,N-protein high conc
0.193402,0.238548,0.49001,19.1037,0.00912,0.01171,N-protein high conc
0.0000101125,0.218985,0.48002,15.9565,0.00873,0.01141,N-protein high conc
0.00000850068,0.212564,0.46999,13.4966,0.0084,0.0111,N-protein high conc
-0.000120276,0.210535,0.45999,11.2415,0.00814,0.01078,N-protein high conc
-0.00103178,0.202579,0.45,9.86972,0.00782,0.01045,N-protein high conc
-0.00102524,0.194619,0.43996,8.49099,0.00757,0.01011,N-protein high conc
-0.0102498,0.188658,0.42996,7.49804,0.00727,0.00986,N-protein high conc
-0.0102495,0.182386,0.41997,6.66353,0.00698,0.00946,N-protein high conc
-0.0103025,0.175344,0.40994,5.95616,0.00671,0.00908,N-protein high conc
0.0763909,0.169372,0.39996,5.34854,0.00641,0.00875,N-protein high conc
-0.0363564,0.162743,0.38995,4.82394,0.00612,0.00835,N-protein high conc
-0.0223155,0.015741,0.37997,4.36202,0.00582,0.00794,N-protein high conc
-0.0197198,0.141403,0.36999,0.39554,0.00553,0.00754,N-protein high conc
-0.0222486,0.145589,0.35998,3.58567,0.00523,0.00714,N-protein high conc
-0.0234592,0.013966,0.35,3.24616,0.00494,0.00674,N-protein high conc
-0.0246135,0.133021,0.33999,2.93011,0.00464,0.00635,N-protein high conc
-0.0259724,0.126721,0.33002,2.63068,0.00435,0.00596,N-protein high conc
-0.0274675,0.012102,0.32004,2.34687,0.00406,0.00558,N-protein high conc
-0.0250109,0.115362,0.3093,2.07922,0.00376,0.00521,N-protein high conc
-0.0293117,0.0545444,0.30005,1.82536,0.00348,0.00484,N-protein high conc
-0.0309212,0.107973,0.29004,1.58683,0.0032,0.00447,N-protein high conc
-0.0326024,0.0223488,0.28005,1.37263,0.00292,0.00412,N-protein high conc
-0.0337263,0.0857607,0.27006,1.15953,0.00265,0.00378,N-protein high conc
-0.0034869,0.0876502,0.26003,1.01777,0.0024,0.00345,N-protein high conc
-0.0036504,0.0802858,0.25003,0.789883,0.00215,0.00313,N-protein high conc
-0.0375888,0.0730162,0.24,0.627561,0.00193,0.00282,N-protein high conc
-0.0392327,0.0065227,0.23,0.476549,0.00173,0.00252,N-protein high conc
-0.0403619,0.0578447,0.22,0.349574,0.00156,0.00226,N-protein high conc
-0.0415545,0.0496736,0.21004,0.240494,0.00139,0.00195,N-protein high conc
-0.0430247,0.0408133,0.20004,0.013229,0.00125,0.00166,N-protein high conc
-0.0441367,0.0319691,0.19004,0.0204496,0.00112,0.00142,N-protein high conc
-0.0044811,0.0251471,0.18004,0.0310964,99.1443,0.00121,N-protein high conc
-0.0467993,0.0017772,0.17004,-0.103816,87.4434,0.00103,N-protein high conc
-0.0048314,0.0116478,0.16005,-0.020033,75.4712,87.7717,N-protein high conc
-0.0493055,0.0704899,0.15004,-0.281572,65.0126,71.8197,N-protein high conc
-0.0507782,0.0657028,0.14005,-0.353295,53.9833,56.4891,N-protein high conc
-0.0514422,0.000120263,0.12991,-0.417784,4.4488,45.3066,N-protein high conc
-0.0521569,0.000825168,0.11995,-0.448858,35.9989,37.8364,N-protein high conc
-0.0544257,-0.0000628008,0.10994,-0.519336,28.6918,31.4267,N-protein high conc
-0.0056282,-0.000104039,0.09995,-0.582863,22.8885,25.8447,N-protein high conc
-0.0575432,-0.00000000105,0.09001,-0.647226,17.0383,20.4813,N-protein high conc
-0.0588538,-0.0578897,0.08003,-0.716533,11.8462,15.7249,N-protein high conc
-0.0601772,-0.0174304,0.07004,-0.785886,7.99059,10.5359,N-protein high conc
-0.0599411,-0.0311035,0.06004,-0.848061,-2.81879,-2.58234,N-protein high conc
-0.0624648,-0.0382334,0.05003,-0.968116,-1.7017,-14.4825,N-protein high conc
-0.0641017,-0.0427998,0.04003,-0.0000105,-35.3648,-31.2451,N-protein high conc
-0.0653923,-0.0478273,0.03003,-1.07481,-51.0048,-41.8894,N-protein high conc
-0.0666628,-0.0553029,0.02003,-1.06109,-55.6333,-46.6247,N-protein high conc
-0.0653698,-0.0640215,0.01002,-1.14098,-59.4851,-37.4947,N-protein high conc
-0.0682727,-0.0735374,3.00407,-1.21811,-59.1597,-38.1269,N-protein high conc
-0.0702989,-0.0839694,-0.01002,-1.29795,-58.6844,-41.5213,N-protein high conc
-0.0718853,-0.0914876,-0.02002,-1.37388,-70.0477,-44.4681,N-protein high conc
-0.0732671,-0.0998525,-0.03002,-1.45586,-68.8989,-4.9188,N-protein high conc
-0.0745187,-0.010181,-0.04002,-1.54265,-5.5276,-67.4907,N-protein high conc
-0.0761269,-0.164867,-0.05001,-0.01549,-0.000561,-85.8194,N-protein high conc
-0.0769175,-0.105484,-0.06002,-1.69032,-71.5857,-0.00101,N-protein high conc
-0.0784008,-0.109629,-0.07002,-1.84123,-94.3198,-0.00116,N-protein high conc
-0.0800063,-0.115863,-0.08003,-2.00366,-0.0011,-0.00134,N-protein high conc
-0.0081063,-0.121635,-0.09002,-2.22058,-0.00127,-0.00152,N-protein high conc
-0.0821556,-0.128279,-0.10002,-2.49388,-0.00141,-0.00167,N-protein high conc
-0.0836184,-0.135194,-0.11003,-2.86819,-0.00151,-0.00169,N-protein high conc
-0.0846536,-0.150352,-0.12002,-0.34247,-0.00159,-0.00179,N-protein high conc
-0.0858321,-0.146845,-0.13003,-4.26685,-0.00164,-0.00182,N-protein high conc
-0.0873908,-0.154189,-0.14003,-5.48211,-0.00164,-0.0018,N-protein high conc
-0.0879698,-0.159429,-0.15002,-7.02702,-0.00162,-0.00178,N-protein high conc
-0.0899943,-0.164657,-0.16003,-8.69427,-0.00157,-0.00176,N-protein high conc
-0.0889714,-0.170747,-0.17003,-10.1398,-0.00155,-0.00176,N-protein high conc
-0.0923733,-0.177846,-0.18002,-10.9636,-0.00153,-0.00177,N-protein high conc
-0.0947045,-0.184775,-0.19003,-11.6303,-0.00152,-0.00179,N-protein high conc
-0.0966959,-0.190004,-0.20003,-11.9622,-0.00152,-0.00183,N-protein high conc
-0.0098151,-0.196086,-0.21002,-12.0494,-0.00147,-0.00189,N-protein high conc
-0.0995009,-0.202901,-0.21999,-11.0641,-0.00155,-0.00197,N-protein high conc
-0.100003,-0.208582,-0.22999,-10.9585,-0.00163,-0.00206,N-protein high conc
-0.100615,-0.211452,-0.23973,-10.8677,-0.00174,-0.00214,N-protein high conc
-0.001013,-0.219547,-0.25001,-10.8015,-0.00183,-0.00226,N-protein high conc
-0.010188,-0.226237,-0.26004,-10.7793,-0.00221,-0.00244,N-protein high conc
-0.102466,-0.002321,-0.27003,-10.7866,-0.00241,-0.00273,N-protein high conc
-0.103016,-0.239393,-0.28002,-10.8414,-0.00259,-0.00297,N-protein high conc
-0.149317,-0.245788,-0.29004,-10.9371,-0.00305,-0.0033,N-protein high conc
-0.105118,-0.251875,-0.30002,-1.1062,-0.00332,-0.00365,N-protein high conc
-0.108302,-0.258125,-0.31,-11.2275,-0.00385,-0.00397,N-protein high conc
-0.108765,-0.263085,-0.32001,-11.4281,-0.0043,-0.00431,N-protein high conc
-0.110149,-0.270251,-0.32999,-11.6518,-0.00461,-0.00468,N-protein high conc
-0.111453,-0.277109,-0.34,-11.4934,-0.00498,-0.00512,N-protein high conc
-0.114411,-0.283007,-0.34998,-11.7923,-0.00522,-0.00557,N-protein high conc
-0.113269,-0.291234,-0.35995,-12.1369,-0.00563,-0.00602,N-protein high conc
-0.114609,-0.294191,-0.36997,-12.5099,-0.00579,-0.00674,N-protein high conc
-0.115847,-0.299631,-0.37995,-12.9023,-0.00596,-0.00722,N-protein high conc
-0.117883,-0.306325,-0.38996,-13.3053,-0.00614,-0.00766,N-protein high conc
-0.118782,-0.313036,-0.39994,-13.7254,-0.00629,-0.0082,N-protein high conc
-0.120361,-0.318985,-0.40992,-14.1637,-0.00647,-0.0088,N-protein high conc
-0.001217,-0.322151,-0.41995,-14.6169,-0.00668,-0.00933,N-protein high conc
-0.122656,-0.328034,-0.42995,-1.5078,-0.00686,-0.00984,N-protein high conc
-0.124227,-0.334853,-0.43994,-15.4462,-0.00702,-0.01037,N-protein high conc
-0.125171,-0.340587,-0.44997,-15.9145,-0.00716,-0.01094,N-protein high conc
-0.126175,-0.347073,-0.45997,-16.3776,-0.00731,-0.01142,N-protein high conc
-0.127559,-0.352107,-0.47001,-16.8167,-0.00748,-0.01235,N-protein high conc
-0.012875,-0.359166,-0.48,-17.2429,-0.00763,-0.01283,N-protein high conc
-0.129529,-0.364142,-0.48999,-17.6252,-0.00804,-0.01339,N-protein high conc
-0.130583,-0.369689,-0.50002,-17.9444,-0.00828,-0.0141,N-protein high conc
-0.425171,-0.961546,-6.93185,-46.0838,-0.01665,-0.01842,N-protein high conc
-0.146241,-0.462113,-4.47373,-2.7808,-0.01545,-0.01727,N-protein high conc
-0.014199,-0.392652,-3.55848,-17.5834,-0.015,-0.01695,N-protein high conc
-0.133971,-0.357136,-0.30133,-12.5344,-0.01457,-0.01653,N-protein high conc
-0.129868,-0.335597,-2.62535,-10.0955,-0.01407,-0.01602,N-protein high conc
-0.126425,-0.319733,-2.32533,-8.47817,-0.01355,-0.01551,N-protein high conc
-0.123049,-0.306321,-2.07986,-0.72646,-0.01307,-0.01496,N-protein high conc
-0.120788,-0.296491,-1.87673,-6.29063,-0.01253,-0.01443,N-protein high conc
-0.118485,-0.028754,-1.70295,-0.55984,-0.012,-0.01386,N-protein high conc
-0.116687,-0.002781,-1.55542,-5.02411,-0.01148,-0.0133,N-protein high conc
-0.114647,-0.269884,-1.43009,-4.53815,-0.01096,-0.01278,N-protein high conc
-0.112551,-0.261295,-1.31936,-4.11767,-0.01045,-0.01223,N-protein high conc
-0.111019,-0.025445,-1.22286,-0.37455,-0.00994,-0.01165,N-protein high conc
-0.109544,-0.247962,-1.13776,-3.41093,-0.00943,-0.01108,N-protein high conc
-0.105909,-0.240411,-1.06037,-3.10554,-0.00891,-0.0105,N-protein high conc
-0.010579,-0.233893,-1.12525,-2.82195,-0.00839,-0.00991,N-protein high conc
-0.104147,-0.226719,-0.988882,-2.55993,-0.00788,-0.00935,N-protein high conc
-0.102416,-0.221169,-0.875946,-2.31341,-0.00738,-0.00879,N-protein high conc
-0.100708,-0.214753,-0.806074,-2.08016,-0.00691,-0.00825,N-protein high conc
-0.0362994,-0.207587,-0.079006,-1.86082,-0.00643,-0.00771,N-protein high conc
-0.022605,-0.201373,-0.705162,-1.65259,-0.00597,-0.00715,N-protein high conc
-0.0286274,-0.189367,-0.650917,-1.45588,-0.0055,-0.0066,N-protein high conc
-0.0999042,-0.190575,-0.604578,-1.27342,-0.00504,-0.00605,N-protein high conc
-0.0940252,-0.017692,-0.560367,-1.10146,-0.00459,-0.0055,N-protein high conc
-0.0907196,-0.176752,-0.517174,-0.098301,-0.00414,-0.00496,N-protein high conc
-0.0885748,-0.169826,-0.477354,-1.04236,-0.00371,-0.00443,N-protein high conc
-0.0872118,-0.016447,-0.440251,-0.066288,-0.00329,-0.00392,N-protein high conc
-0.0085572,-0.157614,-0.403738,-0.526013,-0.00287,-0.00342,N-protein high conc
-0.0839364,-0.151673,-0.370017,-0.405338,-0.00247,-0.00294,N-protein high conc
-0.0826905,-0.144403,-0.336344,-0.300465,-0.0021,-0.00249,N-protein high conc
-0.0812589,-0.138715,-0.309137,-0.209562,-0.00176,-0.00207,N-protein high conc
-0.0800705,-0.133318,-0.284279,-0.128671,-0.00146,-0.00169,N-protein high conc
-0.0800165,-0.012673,-0.260206,-0.237652,-0.00122,-0.00139,N-protein high conc
-0.0773846,-0.120928,-0.023407,-0.0186935,-0.00103,-0.00112,N-protein high conc
-0.0755191,-0.114131,-0.209044,0.104804,-88.3596,-92.0127,N-protein high conc
-0.0739268,-0.107846,-0.177796,0.169482,-73.6897,-70.4125,N-protein high conc
-0.0725637,-0.101775,-0.153237,0.158651,-58.9822,-52.4733,N-protein high conc
-0.0710451,-0.021633,-0.151862,0.208954,-43.4094,-38.9021,N-protein high conc
-0.0697588,-0.0295367,-0.118053,0.025377,-35.4441,-3.1249,N-protein high conc
-0.0680964,-0.0799189,-0.128065,0.294458,-27.8695,-27.5191,N-protein high conc
-0.0667517,-0.0812824,-0.0037001,0.248376,-22.4088,-23.5737,N-protein high conc
-0.0065342,-0.0748172,-0.0392429,0.329083,-17.0302,-19.4246,N-protein high conc
-0.0640518,-0.0665281,-0.00200834,0.380284,-11.8649,-14.6514,N-protein high conc
-0.0625561,-0.0577362,0.0078829,0.423284,-6.17933,-9.17684,N-protein high conc
-0.0610942,-0.0495891,0.0515158,0.464294,1.91237,5.74029,N-protein high conc
-0.0597222,-0.0412728,0.100508,0.508616,17.2007,22.3882,N-protein high conc
-0.0582436,-0.0331395,0.104993,0.553923,44.9314,39.9213,N-protein high conc
-0.0059705,-0.0267428,0.108858,0.605211,64.6544,54.0849,N-protein high conc
-0.0058563,-0.0192194,0.129655,0.066344,78.0611,76.8125,N-protein high conc
-0.0561512,-0.0132174,0.155095,0.729191,0.00101,0.001,N-protein high conc
-0.0532944,-0.00144953,0.182595,0.807485,0.00105,0.00119,N-protein high conc
-0.0512811,-0.00221204,0.161264,0.894786,62.9271,0.00114,N-protein high conc
-0.0509001,0.00300402,0.199958,0.10323,43.7126,79.1338,N-protein high conc
-0.0487893,0.0101119,0.242178,1.04663,36.4881,76.5144,N-protein high conc
-0.0483368,0.0101507,0.270532,1.06303,53.3011,79.7898,N-protein high conc
-0.0472606,0.0104423,0.297492,1.14914,72.7591,87.4647,N-protein high conc
-0.0459933,0.0339169,0.321251,1.24488,96.5254,0.00102,N-protein high conc
-0.0438979,0.0146963,0.345362,1.28718,0.0012,0.00124,N-protein high conc
-0.0445621,0.0265262,0.370338,1.44846,0.00142,0.00147,N-protein high conc
-0.0409218,0.0331063,0.393514,1.62917,0.00161,0.0017,N-protein high conc
-0.0388413,0.0370321,0.389125,1.86316,0.00178,0.00192,N-protein high conc
-0.0374115,0.0418447,0.438329,2.18258,0.00191,0.00213,N-protein high conc
-0.0360365,0.0046603,0.464285,2.65773,0.00202,0.00222,N-protein high conc
-0.0344157,0.0521781,0.490838,0.33929,0.00209,0.00237,N-protein high conc
-0.0330313,0.0590078,0.521363,4.48667,0.00208,0.00246,N-protein high conc
-0.0316167,0.0067383,0.552495,5.91145,0.00203,0.00246,N-protein high conc
-0.0313959,0.0753597,0.580545,7.43849,0.00197,0.00221,N-protein high conc
-0.0288298,0.0841486,0.614885,0.88085,0.00192,0.00225,N-protein high conc
-0.0272468,0.0921269,0.647867,9.86981,0.00188,0.00226,N-protein high conc
-0.0258929,0.0988047,0.649456,0.96662,0.00186,0.00228,N-protein high conc
-0.0243987,0.101233,0.718654,10.1222,0.00176,0.00231,N-protein high conc
-0.0230295,0.103381,0.758697,10.4061,0.0018,0.00238,N-protein high conc
-0.0217125,0.104384,0.806408,10.5845,0.00186,0.00248,N-protein high conc
-0.0203975,0.170944,0.846867,10.6922,0.00193,0.00277,N-protein high conc
-0.0220175,0.110564,0.900868,10.7355,0.00205,0.00298,N-protein high conc
-0.0191871,0.116433,0.961886,1.0732,0.00224,0.00316,N-protein high conc
-0.0212435,0.121756,1.03185,10.7046,0.0024,0.00334,N-protein high conc
-0.0160007,0.128755,1.17108,10.5886,0.00256,0.00361,N-protein high conc
-0.0140593,0.132726,1.11581,10.5707,0.00275,0.00392,N-protein high conc
-0.0130019,0.139163,1.17804,10.5689,0.00298,0.00425,N-protein high conc
-0.0011589,0.143247,1.23983,10.5937,0.00333,0.00455,N-protein high conc
-0.0102827,0.148666,1.30554,10.6512,0.0039,0.00493,N-protein high conc
-0.00010761,0.155339,1.37238,10.7386,0.00424,0.00524,N-protein high conc
-0.00645732,0.161197,1.44197,10.8619,0.0046,0.00566,N-protein high conc
-0.00940132,0.166442,1.51304,11.0273,0.0051,0.00614,N-protein high conc
-0.00684042,0.170674,1.58804,11.2295,0.00564,0.00657,N-protein high conc
-0.00362937,0.175902,1.62245,11.4683,0.00604,0.007,N-protein high conc
-0.00238098,0.018894,1.71656,10.9493,0.00669,0.00747,N-protein high conc
-0.00221527,0.187207,1.80061,11.2599,0.00709,0.00789,N-protein high conc
-0.0000372692,0.190423,1.89004,11.6747,0.00756,0.00829,N-protein high conc
-0.000153265,0.197372,1.98454,12.1202,0.00795,0.00865,N-protein high conc
-0.000068877,0.209148,2.08248,12.5843,0.00839,0.00904,N-protein high conc
-0.000865978,0.209346,2.18895,13.0664,0.00874,0.00955,N-protein high conc
-0.000574689,0.214675,2.30299,13.5591,0.00914,0.00999,N-protein high conc
0.0000437725,0.221108,2.42535,14.0626,0.00962,0.01053,N-protein high conc
0.000102129,0.022548,2.55955,14.5685,0.01003,0.01104,N-protein high conc
0.000168064,0.230762,2.71024,15.0772,0.01053,0.01154,N-protein high conc
0.213625,0.236943,2.87917,15.5664,0.01094,0.01203,N-protein high conc
0.0000487977,0.243113,3.07594,16.0377,0.01143,0.01252,N-protein high conc
0.0112859,0.248374,3.31064,16.4271,0.01181,0.01306,N-protein high conc
0.000119048,0.025395,3.60194,16.7847,0.01226,0.01362,N-protein high conc
0.000771577,0.234762,0.32736,13.8206,0.01183,0.01327,N-protein high conc
0.183545,0.223781,2.98391,11.5755,0.0115,0.0129,N-protein high conc
0.0000174678,0.214503,2.71223,9.92527,0.01114,0.01253,N-protein high conc
0.0000983543,0.205839,2.44551,0.83285,0.01074,0.01213,N-protein high conc
0.0000394018,0.198135,2.21712,7.26993,0.01049,0.01176,N-protein high conc
-0.000102436,0.190986,2.00924,6.40296,0.01011,0.01139,N-protein high conc
-0.000103855,0.184503,1.82754,5.68625,0.00979,0.01098,N-protein high conc
-0.0188808,0.179944,1.66829,0.50881,0.00935,0.01055,N-protein high conc
-0.0017428,0.173006,1.52724,4.58509,0.00895,0.01013,N-protein high conc
-0.000100965,0.168068,1.40563,0.41545,0.00853,0.00969,N-protein high conc
-0.00176296,0.159884,1.29794,3.78272,0.00813,0.00932,N-protein high conc
0.0078074,0.155385,1.20452,3.45024,0.00772,0.00889,N-protein high conc
-0.0280911,0.149151,1.12096,3.15327,0.00733,0.00845,N-protein high conc
